timestamp,action,price,amount,balance,pnl_pct
2026-02-14 18:04:34.560001,STOP LOSS,69638.0,0.014219896479153631,990.2451510153005,-0.9754848984699391
2026-02-16 22:12:30.211927,BUY,67734.0,0.014619617193954298,0,0.0
2026-02-16 22:30:44.358674,SELL,67901.0,0.014619617193954298,992.6866270866908,0.2465526914105176
